id,transaction_id,version,date,raw_description,amount,vendor_id,service_id,city,state,country,is_expense,gl_code,confidence,method,rule_id,reasoning,review_status,reviewed_by,reviewed_at,source_file,created_at,upload_batch
3469,UPL-402,1,2025-07-24,TST* SRI THAI SNELLVSNELLVILLE          GA,55.44,SRITHAI,,Snellville,GA,US,t,6170,High,Rule Match,184,"Deterministic match: Rule R-184 | vendor=SRITHAI | → GL 6170

Rule Justification: The one historical Sri Thai transaction (UPL-164, $55.44) is classified as GL 6170 (Travel Meals Entertainment - Admin). Restaurant meals.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3470,UPL-403,1,2025-07-24,VISTAPRINT          WALTHAM             MA,48.32,VISTAPRINT,,Waltham,MA,US,t,6160,High,Rule Match,201,"Deterministic match: Rule R-201 | vendor=VISTAPRINT | → GL 6160

Rule Justification: Historical Vistaprint transactions show a split: UPL-082 ($64.42) coded as GL 6200 and UPL-163 ($48.32) coded as GL 6160. Vistaprint primarily provides printed materials (business cards, marketing collateral). GL 6160 (Office Supplies - printing) seems most appropriate per the GL hierarchy description which explicitly mentions printing. Note: Some orders may be more marketing-oriented. User should review.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3471,UPL-404,1,2025-07-23,CBI*NITRO PDF       800-799-9570        IL,151.89,NITROPDF,NITROPDF,,IL,US,t,6200,High,Rule Match,209,"Deterministic match: Rule R-209 | vendor=NITROPDF | → GL 6200

Rule Justification: No direct historical data for Nitro PDF, but it is a PDF/document management software subscription. Similar software subscriptions (Adobe, OpenAI, Canopy, DocuSign) are classified as GL 6200 (Computer Internet & Software).",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3472,UPL-405,1,2025-07-23,ATHENA'S GYROS      LOGANVILLE          GA,57.00,ATHGYROS,ATHGYROS,Loganville,GA,US,t,6170,High,Rule Match,178,"Deterministic match: Rule R-178 | vendor=ATHGYROS | → GL 6170

Rule Justification: Both historical Athena's Gyros transactions are classified as GL 6170 (Travel Meals Entertainment - Admin). Restaurant meals for employees.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3473,UPL-406,1,2025-07-22,GOOGLE*ADS3360083427CC GOOGLE.COM,500.00,GOOGL,GOOGL-ADS,,,US,t,5030,High,Rule Match,132,"Deterministic match: Rule R-132 | vendor=GOOGL | service=GOOGL-ADS | → GL 5030

Rule Justification: All historical Google Ads transactions (8/8) are classified as GL 5030 (Marketing & Advertising). Google Ads is a core marketing/lead generation channel for the insurance agency.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3474,UPL-407,1,2025-07-22,INSURANCEXDATE.COM  WILMINGTON          DE,65.38,INSXDATE,INSXDATE,Wilmington,DE,US,t,5030,High,Rule Match,146,"Deterministic match: Rule R-146 | vendor=INSXDATE | → GL 5030

Rule Justification: All 4 historical InsuranceXDate transactions are classified as GL 5030 (Marketing & Advertising). InsuranceXDate is a lead generation service for insurance agencies, fitting the marketing/lead generation category.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3475,UPL-408,1,2025-07-21,AUTOPAY PAYMENT - THANK YOU,-967.61,,,,,,f,,,Unclassifiable,,Non-expense transaction: credit card payment,Approved,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3476,UPL-409,1,2025-07-21,MICROSOFT           MSBILL.INFO,9.99,MSFT,,,,US,t,6200,High,Rule Match,144,"Deterministic match: Rule R-144 | vendor=MSFT | → GL 6200

Rule Justification: All 3 historical MSFT (MICROSOFT MSBILL.INFO at $9.99) transactions are classified as GL 6200 (Computer Internet & Software). This is a smaller Microsoft software subscription.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3477,UPL-410,1,2025-07-18,CHICK-FIL-A #00916 0LOGANVILLE          GA,44.33,CHICKFILA,,Loganville,GA,US,t,6170,High,Rule Match,161,"Deterministic match: Rule R-161 | vendor=CHICKFILA | → GL 6170

Rule Justification: Both historical Chick-fil-A transactions are classified as GL 6170 (Travel Meals Entertainment - Admin). Restaurant meals for employees.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3478,UPL-411,1,2025-07-18,DD *DOORDASH CHILISGSAN FRANCISCO       CA,38.71,DOORDASH,DD-CHILIS,San Francisco,CA,US,t,6170,High,Rule Match,130,"Deterministic match: Rule R-130 | vendor=DOORDASH | → GL 6170

Rule Justification: All historical DoorDash transactions (10/10) are classified as GL 6170 (Travel Meals Entertainment - Admin). DoorDash is a food delivery service used for employee meals. This covers all DoorDash service variants (DD-MCDNLD, DD-CHIPOT, DD-BANDAB, DD-CHILIS, DD-LOSARI, DD-MIGUEL, DD-LUNAGR, DD-STREET, etc.).",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3479,UPL-412,1,2025-07-18,DD *DOORDASH THESMOKSAN FRANCISCO       CA,32.42,DOORDASH,,San Francisco,CA,US,t,6170,High,Rule Match,130,"Deterministic match: Rule R-130 | vendor=DOORDASH | → GL 6170

Rule Justification: All historical DoorDash transactions (10/10) are classified as GL 6170 (Travel Meals Entertainment - Admin). DoorDash is a food delivery service used for employee meals. This covers all DoorDash service variants (DD-MCDNLD, DD-CHIPOT, DD-BANDAB, DD-CHILIS, DD-LOSARI, DD-MIGUEL, DD-LUNAGR, DD-STREET, etc.).",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3480,UPL-413,1,2025-07-18,USECANOPY.COM       BEAVERTON           OR,250.00,CANOPY,,Beaverton,OR,US,t,6200,High,Rule Match,142,"Deterministic match: Rule R-142 | vendor=CANOPY | → GL 6200

Rule Justification: All 4 historical Canopy (usecanopy.com) transactions are classified as GL 6200 (Computer Internet & Software). Canopy is a practice management software platform, consistent with software subscriptions at $250/month.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3481,UPL-414,1,2025-07-17,A1010BUSD01         MSBILL.INFO,187.50,MICROSOFT,MSFT-BILL,,,US,t,6200,High,Rule Match,143,"Deterministic match: Rule R-143 | vendor=MICROSOFT | → GL 6200

Rule Justification: All 4 historical Microsoft (A1010BUSD01 MSBILL.INFO) transactions are classified as GL 6200 (Computer Internet & Software). These are Microsoft 365 business subscription fees.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3482,UPL-415,1,2025-07-17,COMCAST / XFINITY   800-266-2278        GA,-182.31,COMCAST,COMCAST-XFN,,GA,US,t,6260,High,Rule Match,140,"Deterministic match: Rule R-140 | vendor=COMCAST | → GL 6260

Rule Justification: 4 out of 5 historical Comcast transactions are classified as GL 6260 (Utilities - electric, cable/TV). One outlier (UPL-137) was coded 6200, but the dominant pattern is 6260 for Comcast business mobile/cable services. The GL hierarchy explicitly includes cable/TV under 6260.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3483,UPL-416,1,2025-07-16,ASCEND PAYMENTS     SAN FRANCISCO       CA,240.00,ASCENDPAY,ASCENDPAY,San Francisco,CA,US,t,6115,High,Rule Match,141,"Deterministic match: Rule R-141 | vendor=ASCENDPAY | → GL 6115

Rule Justification: All 4 historical Ascend Payments transactions are classified as GL 6115 (Outside Services). Ascend Payments is a payment processing platform; the consistent $240/month pattern suggests a contracted outside service.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3484,UPL-417,1,2025-07-16,BT*DUTCH BROS       GRANTS PASS         OR,100.00,DUTCHBROS,DUTCHBROS,Grants Pass,OR,US,t,6170,High,Rule Match,185,"Deterministic match: Rule R-185 | vendor=DUTCHBROS | → GL 6170

Rule Justification: The one historical Dutch Bros transaction (UPL-174, $100.00) is classified as GL 6170 (Travel Meals Entertainment - Admin). Coffee/beverage purchase for employees.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3485,UPL-418,1,2025-07-16,WALMART.COM         WALMART.COM         AR,78.01,WALMART,WLMRT-COM,,AR,US,t,6160,High,Rule Match,131,"Deterministic match: Rule R-131 | vendor=WALMART | → GL 6160

Rule Justification: All 10 historical Walmart transactions are classified as GL 6160 (Office Supplies & Expenses). Walmart purchases at this agency cover office supplies, groceries for the office, and general equipment. This covers both Walmart.com (WLMRT-COM) and in-store (WALMART-SC) service IDs.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3486,UPL-419,1,2025-07-15,VSP*WORKWISE COMPLIATAMPA               FL,158.95,VSP,VSP-WRKWS,Tampa,FL,US,t,6115,High,Rule Match,154,"Deterministic match: Rule R-154 | vendor=VSP | → GL 6115

Rule Justification: Both historical VSP WorkWise Compliance transactions are classified as GL 6115 (Outside Services). VSP WorkWise provides HR compliance services, which falls under outside services.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3487,UPL-420,1,2025-07-14,AUTOPAY PAYMENT - THANK YOU,-3008.51,,,,,,f,,,Unclassifiable,,Non-expense transaction: credit card payment,Approved,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3488,UPL-421,1,2025-07-14,OPENAI *CHATGPT SUBSSAN FRANCISCO       CA,20.00,OPENAI,OPENAI-GPT,San Francisco,CA,US,t,6200,High,Rule Match,134,"Deterministic match: Rule R-134 | vendor=OPENAI | → GL 6200

Rule Justification: All 6 historical OpenAI/ChatGPT transactions are classified as GL 6200 (Computer Internet & Software). OpenAI ChatGPT subscriptions are software subscriptions.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3489,UPL-422,1,2025-07-11,ADOBE Adobe Systems SAN JOSE            CA,-290.07,ADOBE,,San Jose,CA,US,t,6200,High,Rule Match,153,"Deterministic match: Rule R-153 | vendor=ADOBE | → GL 6200

Rule Justification: Both historical Adobe transactions are classified as GL 6200 (Computer Internet & Software). Adobe provides software subscriptions (PDF, Creative Cloud, etc.).",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3490,UPL-423,1,2025-07-11,ADOBE Adobe Systems SAN JOSE            CA,209.01,ADOBE,,San Jose,CA,US,t,6200,High,Rule Match,153,"Deterministic match: Rule R-153 | vendor=ADOBE | → GL 6200

Rule Justification: Both historical Adobe transactions are classified as GL 6200 (Computer Internet & Software). Adobe provides software subscriptions (PDF, Creative Cloud, etc.).",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3491,UPL-424,1,2025-07-11,ATHENA'S GYROS      LOGANVILLE          GA,57.00,ATHGYROS,ATHGYROS,Loganville,GA,US,t,6170,High,Rule Match,178,"Deterministic match: Rule R-178 | vendor=ATHGYROS | → GL 6170

Rule Justification: Both historical Athena's Gyros transactions are classified as GL 6170 (Travel Meals Entertainment - Admin). Restaurant meals for employees.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3492,UPL-425,1,2025-07-11,DD *DOORDASH CHIPOTLSAN FRANCISCO       CA,30.40,DOORDASH,DD-CHIPOT,San Francisco,CA,US,t,6170,High,Rule Match,130,"Deterministic match: Rule R-130 | vendor=DOORDASH | → GL 6170

Rule Justification: All historical DoorDash transactions (10/10) are classified as GL 6170 (Travel Meals Entertainment - Admin). DoorDash is a food delivery service used for employee meals. This covers all DoorDash service variants (DD-MCDNLD, DD-CHIPOT, DD-BANDAB, DD-CHILIS, DD-LOSARI, DD-MIGUEL, DD-LUNAGR, DD-STREET, etc.).",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3493,UPL-426,1,2025-07-11,DD *DOORDASH MCDONALSAN FRANCISCO       CA,23.67,DOORDASH,DD-MCDNLD,San Francisco,CA,US,t,6170,High,Rule Match,130,"Deterministic match: Rule R-130 | vendor=DOORDASH | → GL 6170

Rule Justification: All historical DoorDash transactions (10/10) are classified as GL 6170 (Travel Meals Entertainment - Admin). DoorDash is a food delivery service used for employee meals. This covers all DoorDash service variants (DD-MCDNLD, DD-CHIPOT, DD-BANDAB, DD-CHILIS, DD-LOSARI, DD-MIGUEL, DD-LUNAGR, DD-STREET, etc.).",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3494,UPL-427,1,2025-07-11,DocuSign            SEATTLE             WA,960.00,DOCUSIGN,,Seattle,WA,US,t,6200,High,Rule Match,171,"Deterministic match: Rule R-171 | vendor=DOCUSIGN | → GL 6200

Rule Justification: The one historical DocuSign transaction (UPL-182, $960.00) is classified as GL 6200 (Computer Internet & Software). DocuSign is an electronic signature software subscription.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3495,UPL-428,1,2025-07-11,TST* PARK BAR 001909ATLANTA             GA,107.20,PARKBAR,PARKBAR,Atlanta,GA,US,t,6170,High,Rule Match,197,"Deterministic match: Rule R-197 | vendor=PARKBAR | → GL 6170

Rule Justification: The one historical Park Bar transaction (UPL-179, $107.20) is classified as GL 6170 (Travel Meals Entertainment - Admin). Restaurant/bar meal expense.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3496,UPL-429,1,2025-07-10,GOOGLE*ADS3360083427CC GOOGLE.COM,500.00,GOOGL,GOOGL-ADS,,,US,t,5030,High,Rule Match,132,"Deterministic match: Rule R-132 | vendor=GOOGL | service=GOOGL-ADS | → GL 5030

Rule Justification: All historical Google Ads transactions (8/8) are classified as GL 5030 (Marketing & Advertising). Google Ads is a core marketing/lead generation channel for the insurance agency.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3497,UPL-430,1,2025-07-09,OPENAI *CHATGPT SUBSSAN FRANCISCO       CA,120.00,OPENAI,OPENAI-GPT,San Francisco,CA,US,t,6200,High,Rule Match,134,"Deterministic match: Rule R-134 | vendor=OPENAI | → GL 6200

Rule Justification: All 6 historical OpenAI/ChatGPT transactions are classified as GL 6200 (Computer Internet & Software). OpenAI ChatGPT subscriptions are software subscriptions.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3498,UPL-431,1,2025-07-09,AMAZON MARKEPLACE NA PA,14.63,AMZN,AMZN-MKTPL,,PA,US,t,6160,High,Rule Match,148,"Deterministic match: Rule R-148 | vendor=AMZN | → GL 6160

Rule Justification: All 5 historical Amazon Marketplace transactions are classified as GL 6160 (Office Supplies & Expenses). Amazon Marketplace orders are used for office supplies and equipment, as explicitly noted in the GL hierarchy.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3499,UPL-432,1,2025-07-09,AT&T UVERSE PAYMENT 8002882020          TX,160.00,ATT,ATT-UVERSE,,TX,US,t,6250,High,Rule Match,138,"Deterministic match: Rule R-138 | vendor=ATT | → GL 6250

Rule Justification: All 4 historical AT&T transactions are classified as GL 6250 (Telephone). AT&T is explicitly listed in the GL hierarchy description for telephone service.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3500,UPL-433,1,2025-07-09,COMCAST BUSINESS MOB844-963-0206        PA,42.30,COMCAST,COMCAST-BIZ,,PA,US,t,6260,High,Rule Match,140,"Deterministic match: Rule R-140 | vendor=COMCAST | → GL 6260

Rule Justification: 4 out of 5 historical Comcast transactions are classified as GL 6260 (Utilities - electric, cable/TV). One outlier (UPL-137) was coded 6200, but the dominant pattern is 6260 for Comcast business mobile/cable services. The GL hierarchy explicitly includes cable/TV under 6260.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3501,UPL-434,1,2025-07-09,Sircon - STATEINSURA517-381-3860        MI,57.86,SIRCON,SIRCON-INS,,MI,US,t,6120,High,Rule Match,137,"Deterministic match: Rule R-137 | vendor=SIRCON | → GL 6120

Rule Justification: All 5 historical Sircon transactions are classified as GL 6120 (Licenses & Permits). Sircon (Vertafore) provides state insurance licensing and agent registration services, which aligns perfectly with the GL description.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3502,UPL-435,1,2025-07-09,Sircon - STATEINSURA517-381-3860        MI,193.00,SIRCON,SIRCON-INS,,MI,US,t,6120,High,Rule Match,137,"Deterministic match: Rule R-137 | vendor=SIRCON | → GL 6120

Rule Justification: All 5 historical Sircon transactions are classified as GL 6120 (Licenses & Permits). Sircon (Vertafore) provides state insurance licensing and agent registration services, which aligns perfectly with the GL description.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3503,UPL-436,1,2025-07-08,BETTERMENT BUSINESS NEW YORK            NY,225.60,BETTERMT,BETTERMT-B,New York,NY,US,t,6040,High,Rule Match,152,"Deterministic match: Rule R-152 | vendor=BETTERMT | → GL 6040

Rule Justification: The one historical Betterment transaction (UPL-025, $261.53) is classified as GL 6040 (401K Administration). Betterment Business provides 401K plan administration, as explicitly noted in the GL hierarchy.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3504,UPL-437,1,2025-07-08,DELTA AIR LINES,187.96,DELTA,DELTA,,,US,t,6170,High,Rule Match,205,"Deterministic match: Rule R-205 | vendor=DELTA | → GL 6170

Rule Justification: No direct historical data for Delta Air Lines, but similar travel expenses (Orbitz, Hertz, airport parking, hotels) are consistently classified as GL 6170 (Travel Meals Entertainment - Admin). Airline charges are travel expenses.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3505,UPL-438,1,2025-07-08,IDEMIA I&S USA      844-321-2124        MA,51.99,IDEMIA,IDEMIA,,MA,US,t,6115,High,Rule Match,173,"Deterministic match: Rule R-173 | vendor=IDEMIA | → GL 6115

Rule Justification: The one historical IDEMIA transaction (UPL-029, $51.99) is classified as GL 6115 (Outside Services). IDEMIA provides identity and security services (fingerprinting, background checks for licensing).",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3506,UPL-439,1,2025-07-07,AMAZON.COM          AMZN.COM/BILL       WA,50.00,AMAZON,AMAZON-COM,,WA,US,t,6160,High,Rule Match,149,"Deterministic match: Rule R-149 | vendor=AMAZON | → GL 6160

Rule Justification: All 3 historical Amazon (Prime and Amazon.com) transactions are classified as GL 6160 (Office Supplies & Expenses). Amazon Prime membership and Amazon.com purchases support office supply procurement.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3507,UPL-440,1,2025-07-07,AUTOPAY PAYMENT - THANK YOU,-4418.67,,,,,,f,,,Unclassifiable,,Non-expense transaction: credit card payment,Approved,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3508,UPL-441,1,2025-07-07,Sircon - STATEINSURA517-381-3860        MI,120.00,SIRCON,SIRCON-INS,,MI,US,t,6120,High,Rule Match,137,"Deterministic match: Rule R-137 | vendor=SIRCON | → GL 6120

Rule Justification: All 5 historical Sircon transactions are classified as GL 6120 (Licenses & Permits). Sircon (Vertafore) provides state insurance licensing and agent registration services, which aligns perfectly with the GL description.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3509,UPL-442,1,2025-07-04,GOOGLE *GOOGLE ONE   G.CO/HELPPAY#      CA,124.99,GOOGL,GOOGL-ONE,,CA,US,t,6200,High,Rule Match,133,"Deterministic match: Rule R-133 | vendor=GOOGL | service=GOOGL-ONE | → GL 6200

Rule Justification: The one historical Google One transaction (UPL-146, $124.99) was classified as GL 6200 (Computer Internet & Software). Google One is a cloud storage/subscription service, fitting the software subscriptions category. Note: GL hierarchy also lists Google One under 6130 (Dues & Subscriptions), but historical precedent points to 6200.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3510,UPL-443,1,2025-07-02,DD *DOORDASH CHIPOTLSAN FRANCISCO       CA,25.91,DOORDASH,DD-CHIPOT,San Francisco,CA,US,t,6170,High,Rule Match,130,"Deterministic match: Rule R-130 | vendor=DOORDASH | → GL 6170

Rule Justification: All historical DoorDash transactions (10/10) are classified as GL 6170 (Travel Meals Entertainment - Admin). DoorDash is a food delivery service used for employee meals. This covers all DoorDash service variants (DD-MCDNLD, DD-CHIPOT, DD-BANDAB, DD-CHILIS, DD-LOSARI, DD-MIGUEL, DD-LUNAGR, DD-STREET, etc.).",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3511,UPL-444,1,2025-07-02,DD *DOORDASH MCDONALSAN FRANCISCO       CA,23.83,DOORDASH,DD-MCDNLD,San Francisco,CA,US,t,6170,High,Rule Match,130,"Deterministic match: Rule R-130 | vendor=DOORDASH | → GL 6170

Rule Justification: All historical DoorDash transactions (10/10) are classified as GL 6170 (Travel Meals Entertainment - Admin). DoorDash is a food delivery service used for employee meals. This covers all DoorDash service variants (DD-MCDNLD, DD-CHIPOT, DD-BANDAB, DD-CHILIS, DD-LOSARI, DD-MIGUEL, DD-LUNAGR, DD-STREET, etc.).",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3512,UPL-445,1,2025-07-02,GREAT HARVEST BREAD LOGANVILLE          GA,25.36,GRTHARV,,Loganville,GA,US,t,6170,High,Rule Match,163,"Deterministic match: Rule R-163 | vendor=GRTHARV | → GL 6170

Rule Justification: Both historical Great Harvest Bread transactions are classified as GL 6170 (Travel Meals Entertainment - Admin). Food purchases for employees.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3513,UPL-446,1,2025-07-02,HUEY MAGOOS LOGANVILLOGANVILLE          GA,70.72,HUEYMAGOO,HUEYMAGOO,Loganville,GA,US,t,6170,High,Rule Match,150,"Deterministic match: Rule R-150 | vendor=HUEYMAGOO | → GL 6170

Rule Justification: All 5 historical Huey Magoo's transactions are classified as GL 6170 (Travel Meals Entertainment - Admin). This is a restaurant used for employee meals.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3514,UPL-447,1,2025-07-02,WALMART.COM         WALMART.COM         AR,6.58,WALMART,WLMRT-COM,,AR,US,t,6160,High,Rule Match,131,"Deterministic match: Rule R-131 | vendor=WALMART | → GL 6160

Rule Justification: All 10 historical Walmart transactions are classified as GL 6160 (Office Supplies & Expenses). Walmart purchases at this agency cover office supplies, groceries for the office, and general equipment. This covers both Walmart.com (WLMRT-COM) and in-store (WALMART-SC) service IDs.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3515,UPL-448,1,2025-07-02,WALMART.COM 80092562BENTONVILLE         AR,61.92,WALMART,WLMRT-COM,Bentonville,AR,US,t,6160,High,Rule Match,131,"Deterministic match: Rule R-131 | vendor=WALMART | → GL 6160

Rule Justification: All 10 historical Walmart transactions are classified as GL 6160 (Office Supplies & Expenses). Walmart purchases at this agency cover office supplies, groceries for the office, and general equipment. This covers both Walmart.com (WLMRT-COM) and in-store (WALMART-SC) service IDs.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3516,UPL-449,1,2025-07-01,ATLANTA OFFICE TECHNNORCROSS            GA,25.11,ATLOFFTECH,,Norcross,GA,US,t,6115,High,Rule Match,155,"Deterministic match: Rule R-155 | vendor=ATLOFFTECH | → GL 6115

Rule Justification: All 3 historical Atlanta Office Technologies transactions are classified as GL 6115 (Outside Services). This vendor provides IT support and office technology services.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3517,UPL-450,1,2025-07-01,GOOGLE*ADS3360083427CC GOOGLE.COM,484.43,GOOGL,GOOGL-ADS,,,US,t,5030,High,Rule Match,132,"Deterministic match: Rule R-132 | vendor=GOOGL | service=GOOGL-ADS | → GL 5030

Rule Justification: All historical Google Ads transactions (8/8) are classified as GL 5030 (Marketing & Advertising). Google Ads is a core marketing/lead generation channel for the insurance agency.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3518,UPL-451,1,2025-07-01,WAVE - *MEDTECH CONSLAWRENCEVILLE       GA,3509.82,WAVE,WAVE-MDTC,Lawrenceville,GA,US,t,6115,High,Rule Match,136,"Deterministic match: Rule R-136 | vendor=WAVE | → GL 6115

Rule Justification: All 3 historical Wave Financial (MEDTECH CONS) transactions are classified as GL 6115 (Outside Services). These are large recurring payments (~$3,500/month) for contracted consulting/services via Wave payment platform.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3519,UPL-452,1,2025-06-30,AUTOPAY PAYMENT - THANK YOU,-649.24,,,,,,f,,,Unclassifiable,,Non-expense transaction: credit card payment,Approved,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3520,UPL-453,1,2025-06-30,MAILCHIMP LLC       ATLANTA             GA,60.00,MAILCHIMP,,Atlanta,GA,US,t,5030,High,Rule Match,159,"Deterministic match: Rule R-159 | vendor=MAILCHIMP | → GL 5030

Rule Justification: Historical Mailchimp transactions show a split: 2 coded as GL 5030 (Marketing & Advertising) and 2 coded as GL 6200 (Computer Internet & Software). However, Mailchimp is explicitly listed in the GL 5030 hierarchy description as a marketing campaign tool. The 6200 classifications appear to be inconsistencies. Recommending GL 5030 per the GL hierarchy definition.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3521,UPL-454,1,2025-06-29,Amazon Prime        Amazon.com          WA,16.09,AMAZON,AMZN-PRIM,,WA,US,t,6160,High,Rule Match,149,"Deterministic match: Rule R-149 | vendor=AMAZON | → GL 6160

Rule Justification: All 3 historical Amazon (Prime and Amazon.com) transactions are classified as GL 6160 (Office Supplies & Expenses). Amazon Prime membership and Amazon.com purchases support office supply procurement.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
